x, y
5.191358024691358, 0.025
5.347850825724452, 0.026600295885474284
5.382144378536522, 0.0416445436730849
5.4232966419110085, 0.05160029588547428
5.454160839441872, 0.060671092345651274
5.495313102816358, 0.06797197730140349
5.533036010909637, 0.07438790650494331
5.5673295637217075, 0.08058259677043003
5.605052471814986, 0.08611357022175747
5.642775379908265, 0.09053834898281943
5.673639577439129, 0.09562684455804066
5.711362485532407, 0.09960914544299643
5.745656038344479, 0.10337020738989908
5.786808301718964, 0.10558259677043005
5.824531209812243, 0.1095648976553858
5.865683473186729, 0.11221976491202296
5.899977025998799, 0.1159808268589256
5.937699934092079, 0.11885693305361589
5.975422842185357, 0.12306047287662475
6.016575105559842, 0.1268215348235274
6.050868658371914, 0.12947640208016456
6.081732855902778, 0.13257374721290793
6.126314474558471, 0.1352286144695451
6.160608027370542, 0.13721976491202298
6.1983309354638205, 0.14208702154919112
6.239483198838306, 0.1434144551775097
6.273776751650377, 0.14739675606246544
6.304640949181241, 0.14916666756689023
6.34236385727452, 0.1504941011952088
6.380086765367798, 0.15314896845184597
6.417809673461077, 0.15580383570848313
6.455532581554356, 0.1591224197792796
6.500114200210048, 0.16089233128370437
6.527549042459706, 0.16376843747839465
6.568701305834191, 0.1664233047350318
6.602994858646262, 0.1692994109297221
6.637288411458333, 0.1692994109297221
6.678440674832819, 0.17062684455804067
6.7161635829260975, 0.16996312774388136
6.750457135738168, 0.175936579071315
6.795038754393861, 0.17615781800936808
6.825902951924726, 0.17770649057573978
6.8601965047367965, 0.17991887995627076
6.901348768111283, 0.18036135783237695
6.9322129656421465, 0.18191003039874862
6.973365229016633, 0.18191003039874862
7.007658781828704, 0.1841224197792796
7.052240400484396, 0.1856710923456513
7.083104598015261, 0.18788348172618224
7.131115571952161, 0.18987463216866013
7.15512105892061, 0.1923082604872442
7.192843967013889, 0.19452064986777517
7.230566875107167, 0.19452064986777517
7.271719138481653, 0.19651180031025306
7.306012691293724, 0.19983038438104953
7.343735599387003, 0.2016002958854743
7.388317218042696, 0.2020427737615805
7.41918141557356, 0.20403392420405836
7.456904323666838, 0.20580383570848315
7.498056587041324, 0.20668879146069555
7.532350139853396, 0.20823746402706722
7.566643692665466, 0.2086799419031734
7.600937245477537, 0.21177728703591678
7.638660153570816, 0.2104498534075982
7.676383061664095, 0.21266224278812917
7.707247259194959, 0.21354719854034154
7.7518288778506514, 0.21376843747839466
7.782693075381516, 0.21553834898281943
7.820415983474794, 0.21575958792087252
7.86156824684928, 0.2170870215491911
7.906149865504973, 0.21575958792087252
7.943872773598251, 0.21730826048724422
7.978166326410323, 0.2170870215491911
8.012459879222394, 0.2170870215491911
8.046753432034464, 0.21553834898281943
8.084476340127743, 0.2175294994252973